Iteration	Posterior	Likelihood	Prior	age_extant	branch_rates	diversification	extinction_rate	fossil_samp_rate	num_samp_anc	origin_time	speciation_rate	t[1]	t[2]	t[3]	t[4]	t[5]	turnover
72500	-612.6087	-505.1483	-107.4604	25.28085	0.04358371	0.09682071	0.09433293	0.02360836	4	28.40289	0.1911536	17.9497	8.1353	6.61883	10.397	20.7613	0.4934927
73000	-613.4782	-505.7572	-107.721	24.33409	0.03718131	0.1573293	0.05093221	0.02334787	4	26.30458	0.2082615	18.8792	5.7626	5.82186	7.93986	11.7132	0.2445589
73500	-619.6715	-509.2934	-110.3781	23.1992	0.03515966	0.1034615	0.04708192	0.069641	4	25.89771	0.1505434	16.6472	6.16615	7.20991	8.71444	17.5607	0.3127465
74000	-610.8034	-499.2911	-111.5122	24.05889	0.0466128	0.02572589	0.09978892	0.07450343	4	29.13499	0.1255148	17.9535	9.1463	12.23	7.99771	18.7172	0.795037
74500	-609.9205	-500.155	-109.7655	26.74249	0.04308214	0.06109615	0.09653538	0.01363116	3	28.93095	0.1576315	17.4569	13.8913	11.5899	8.71272	20.7566	0.6124116
75000	-612.6138	-500.525	-112.0888	26.88228	0.03945943	0.07249718	0.05451846	0.03039298	3	27.70935	0.1270156	19.2312	12.1883	10.7613	11.5179	19.6969	0.4292263
75500	-608.6398	-498.5014	-110.1384	24.19898	0.05078929	0.13617	0.2692458	0.02252783	3	27.38153	0.4054157	16.1325	13.1458	13.3818	7.47123	14.5509	0.6641226
76000	-612.774	-502.4272	-110.3467	25.8822	0.04233265	0.07096538	0.0875396	0.04607701	3	25.91203	0.158505	16.4236	5.67354	5.55202	10.2793	21.6532	0.552283
76500	-608.9726	-501.1295	-107.8431	21.41746	0.04820039	0.1691439	0.04997476	0.02744747	3	26.27763	0.2191187	16.2507	6.98524	7.19646	7.52667	18.9968	0.2280717
77000	-619.3689	-503.4084	-115.9605	28.94207	0.02244571	0.07781842	0.1579866	0.01168974	4	29.58658	0.235805	16.5073	13.2689	15.4878	11.1985	21.9641	0.6699882
77500	-625.3678	-509.0149	-116.353	26.1962	0.03093601	0.04768356	0.04829783	0.03976889	3	28.09848	0.0959814	16.476	7.8472	11.5155	8.5993	13.2823	0.5031999
78000	-615.005	-508.1277	-106.8773	23.22856	0.04123569	0.1211766	0.05016532	0.04684417	4	23.70248	0.1713419	16.5085	6.17712	7.15024	10.1803	18.3242	0.292779
78500	-611.4295	-503.0735	-108.356	19.7473	0.04752017	0.03771193	0.05479704	0.04445415	4	27.9919	0.09250896	16.2877	6.4779	7.89764	9.02852	12.1954	0.592343
79000	-617.8148	-507.9971	-109.8176	23.48324	0.03787666	0.05080985	0.1291855	0.03997382	4	24.78302	0.1799953	16.926	15.5333	12.1996	9.81696	14.6949	0.7177157
79500	-614.0845	-502.7359	-111.3486	22.63343	0.04023888	0.1132636	0.07181788	0.01188253	2	28.3963	0.1850815	17.0185	15.8577	14.7074	7.51929	12.4252	0.3880339
80000	-610.0297	-502.633	-107.3967	23.82938	0.0353335	0.1373669	0.02041286	0.03642751	4	24.83192	0.1577798	19.0286	9.44593	7.9348	9.72606	14.5649	0.1293756
80500	-619.737	-510.9495	-108.7875	20.47047	0.03563308	0.1456315	0.08871211	0.02226166	3	23.88202	0.2343437	16.5985	9.07573	7.6812	10.7175	14.1157	0.3785556
81000	-616.9715	-506.6071	-110.3644	27.93018	0.0307894	0.08075956	0.02058721	0.0331013	4	29.20708	0.1013468	16.3566	11.006	11.8831	9.89898	15.9171	0.2031363
81500	-608.779	-501.5899	-107.1891	23.57593	0.04778003	0.04261683	0.2085741	0.03079397	3	28.58301	0.2511909	17.894	11.3561	12.9751	8.71944	12.0442	0.8303409
82000	-611.6994	-504.7831	-106.9163	24.10994	0.03370823	0.06317108	0.08288228	0.02952147	4	25.04625	0.1460534	17.4433	9.01315	7.49691	9.40998	21.0459	0.5674795
82500	-608.0013	-499.7269	-108.2744	26.25147	0.04229038	0.03396018	0.1071609	0.01332603	4	27.55749	0.1411211	18.6084	9.9977	8.71367	10.7442	12.3082	0.7593543
83000	-617.8794	-512.1873	-105.6921	22.30272	0.05087543	0.10588	0.06682493	0.03191244	4	28.77167	0.1727049	17.6952	13.1779	13.5475	8.91586	17.2632	0.3869312
83500	-609.5011	-500.6673	-108.8338	24.9326	0.03271258	0.04962121	0.06704383	0.01472624	4	26.18734	0.116665	16.236	14.346	12.2856	10.9894	18.7614	0.5746694
84000	-614.8011	-506.2556	-108.5456	22.85083	0.03978235	0.1196275	0.06679349	0.04278434	3	23.30339	0.186421	17.8133	13.5918	15.5442	9.98378	16.1064	0.3582937
84500	-613.0239	-505.2584	-107.7655	27.82319	0.04852507	0.04328313	0.1424411	0.03008432	3	29.90139	0.1857242	18.9109	8.67703	10.3416	7.32166	21.3806	0.7669494
85000	-606.1572	-498.1893	-107.9679	28.70853	0.03665301	0.09277745	0.08626134	0.03273896	4	29.21193	0.1790388	19.6372	10.4209	10.1225	10.3418	19.3388	0.4818025
85500	-610.7571	-504.9536	-105.8035	25.18544	0.03992116	0.1196224	0.04321659	0.0473961	4	28.68536	0.162839	16.5495	14.7872	14.0584	8.53351	21.9737	0.2653946
86000	-607.3987	-500.8309	-106.5678	24.82671	0.04761508	0.1381062	0.03690112	0.0262469	4	26.14638	0.1750073	16.4048	9.73275	10.0213	9.42314	15.0701	0.2108547
86500	-615.5159	-510.3846	-105.1312	27.10982	0.06212482	0.09013019	0.0994715	0.03619048	4	28.59196	0.1896017	19.084	8.95008	10.4789	7.36372	13.1561	0.524634
87000	-611.932	-504.6961	-107.2359	21.88373	0.03713029	0.06347281	0.08684358	0.02219285	4	24.9608	0.1503164	16.3016	6.32955	8.06854	8.17636	18.482	0.5777386
87500	-615.6336	-507.0734	-108.5603	25.24994	0.03715459	0.09424018	0.09458771	0.03508859	4	26.49305	0.1888279	19.3649	10.3519	12.2034	9.60549	15.9389	0.5009202
88000	-607.2515	-506.1947	-101.0568	19.00072	0.05277821	0.1597193	0.0712	0.02054659	4	21.93314	0.2309193	16.2009	9.27624	11.1178	10.2134	14.4939	0.3083329
88500	-616.0191	-507.2999	-108.7192	25.65156	0.03838482	0.05588208	0.1340646	0.03231864	3	26.22448	0.1899467	19.385	13.046	15.1433	8.92887	14.5788	0.7058012
89000	-610.9892	-501.9464	-109.0428	24.27942	0.0436951	0.1013975	0.1252058	0.05702361	4	28.37955	0.2266033	16.6454	9.69383	8.68971	11.5824	17.5472	0.552533
89500	-614.7009	-505.0969	-109.604	25.30721	0.04214529	0.1053158	0.01488143	0.05722601	4	28.8436	0.1201973	17.141	6.58805	14.1503	10.7719	13.3994	0.1238084
90000	-611.2204	-499.4266	-111.7938	29.13585	0.0308082	0.10199	0.03028167	0.02977637	3	29.41525	0.1322717	20.238	10.5711	10.2648	11.1066	21.9571	0.2289354
90500	-621.6236	-509.7183	-111.9053	24.3734	0.02887015	0.1063546	0.02689996	0.06493255	4	26.66678	0.1332545	17.0458	9.60313	9.71442	8.477	13.844	0.201869
91000	-608.0218	-501.1055	-106.9162	20.59931	0.04845223	0.07227981	0.2639701	0.02346697	4	24.79899	0.3362499	17.8659	8.11067	10.5202	8.73289	14.7609	0.7850414
91500	-610.2721	-501.9202	-108.3519	23.17777	0.03833259	0.07092002	0.1191051	0.04862292	4	27.51654	0.1900251	17.8492	8.57806	10.2372	7.61698	17.975	0.6267861
92000	-614.833	-507.8814	-106.9516	23.34406	0.04294895	0.06897858	0.1348682	0.0124582	4	29.15047	0.2038467	17.0406	9.59209	7.97849	11.3495	12.3877	0.6616155
92500	-607.8898	-499.5908	-108.299	25.5199	0.0414149	0.07480219	0.08303112	0.03880098	4	29.41762	0.1578333	17.7004	10.1979	10.4434	9.34028	19.546	0.5260684
93000	-616.1812	-503.9304	-112.2508	28.17785	0.03294895	0.1232585	0.04497909	0.04100343	3	28.91591	0.1682375	18.3142	10.7273	7.71441	8.36805	18.5227	0.2673546
93500	-610.0775	-499.9729	-110.1045	29.13654	0.03907073	0.1858435	0.06778606	0.03820726	4	29.57898	0.2536295	18.461	10.7012	14.0791	8.57212	17.4112	0.2672641
94000	-617.5064	-510.3307	-107.1756	28.34165	0.03511516	0.02894791	0.09707973	0.04294498	4	28.62391	0.1260276	18.097	14.4412	13.3897	7.61066	21.3493	0.7703051
94500	-604.7541	-498.3482	-106.4058	28.99557	0.04208161	0.08093005	0.05805308	0.03435322	4	29.38817	0.1389831	18.5704	13.0545	13.1294	9.9172	15.8644	0.4176987
95000	-616.5213	-499.8433	-116.678	27.08253	0.03232345	0.06856963	0.1062326	0.008381271	3	28.43214	0.1748022	17.9513	6.33864	6.88225	9.69727	18.3725	0.6077302
95500	-604.5505	-496.8372	-107.7133	26.9662	0.0387954	0.0681035	0.1148629	0.01661192	4	29.98041	0.1829664	16.3025	11.7066	11.9691	8.01116	19.9495	0.6277813
96000	-608.199	-500.8743	-107.3247	24.48767	0.03899713	0.08806254	0.02952448	0.04315797	4	27.15192	0.117587	18.531	10.2579	12.4742	8.69769	16.8007	0.2510862
96500	-616.6599	-507.6492	-109.0107	23.06771	0.02928632	0.1010591	0.02924376	0.01372341	4	25.49287	0.1303029	18.0915	11.4822	11.7309	8.74494	13.7342	0.2244291
97000	-610.4496	-500.6123	-109.8373	26.26718	0.03639576	0.0877631	0.08846406	0.009933132	4	28.22664	0.1762272	17.0729	7.77813	8.33444	8.8881	16.9962	0.5019888
97500	-621.6628	-508.1625	-113.5003	28.52167	0.03316935	0.05454233	0.07962853	0.02632696	3	28.58999	0.1341709	18.6745	9.0556	8.01192	11.5495	15.4668	0.593486
98000	-614.631	-504.3982	-110.2328	27.39517	0.02410642	0.08050572	0.0611373	0.01733258	4	28.91282	0.141643	17.8544	10.2569	14.1334	10.8609	20.4345	0.4316295
98500	-607.9494	-507.9647	-99.98471	21.33457	0.05136106	0.1851348	0.0326159	0.03015141	5	25.03894	0.2177507	16.2701	12.9192	14.6695	8.462	17.4509	0.1497855
99000	-620.3182	-514.7341	-105.5842	25.12668	0.05508127	0.1185417	0.0899745	0.06106523	4	25.84667	0.2085162	18.0167	15.1353	12.5274	8.78366	13.9403	0.4314989
99500	-607.3505	-502.5711	-104.7794	22.45136	0.03956959	0.1599688	0.02660437	0.02858329	4	29.24253	0.1865731	16.6888	10.7919	10.9963	7.86699	12.693	0.1425949
100000	-617.0824	-507.214	-109.8684	27.27608	0.03050215	0.08738399	0.02537828	0.01607747	4	28.74534	0.1127623	17.5238	15.3339	13.3398	10.4382	22.2206	0.22506
100500	-610.5982	-500.1707	-110.4275	26.15313	0.03854171	0.0265797	0.05653105	0.04240324	4	29.23163	0.08311075	19.2847	11.1096	11.8987	8.76678	21.8853	0.6801894
101000	-618.6851	-503.696	-114.9892	28.40169	0.03848939	0.07274737	0.1137962	0.05244063	3	28.54048	0.1865436	18.0226	5.88653	7.09112	8.78441	22.3897	0.6100248
101500	-612.8921	-499.154	-113.7381	25.38306	0.03812394	0.103913	0.1536249	0.01060046	4	25.64416	0.257538	17.6069	7.19465	9.22281	10.2448	14.6677	0.5965138
102000	-621.0262	-504.5722	-116.4541	27.54036	0.02453482	0.08766158	0.0494341	0.02899595	3	28.50977	0.1370957	16.002	14.746	7.6443	10.0072	15.3424	0.360581
102500	-613.3234	-506.4183	-106.9051	22.74578	0.03678801	0.07740471	0.05242024	0.05285524	4	24.38061	0.129825	17.4	15.7045	10.0946	8.54845	15.6849	0.4037763
103000	-609.9011	-501.7649	-108.1362	25.70817	0.03910706	0.04898923	0.172766	0.02253759	4	28.41534	0.2217552	18.0017	11.3382	14.233	10.2824	14.259	0.7790842
103500	-608.0128	-500.8932	-107.1196	26.77632	0.0444066	0.132075	0.01642248	0.04055077	4	27.70544	0.1484975	17.507	13.2313	12.963	8.09268	19.6533	0.1105909
104000	-610.9053	-504.6892	-106.2161	25.07135	0.04287998	0.07131802	0.1298987	0.032866	3	27.46151	0.2012167	19.2993	11.5946	13.0609	7.25513	16.4493	0.6455661
104500	-613.6599	-501.8172	-111.8427	27.21938	0.03627416	0.06775573	0.08887345	0.01566281	3	27.91732	0.1566292	18.9913	11.7192	14.4372	11.587	20.1619	0.5674131
105000	-605.5997	-503.1285	-102.4713	18.22997	0.0620764	0.1135371	0.06846935	0.04071263	3	29.8004	0.1820065	16.7643	12.1995	13.2921	8.69716	12.8742	0.3761918
105500	-620.9309	-507.1318	-113.7991	26.57013	0.03311048	0.04846029	0.07672485	0.018627	2	27.66389	0.1251851	19.2374	11.9742	11.4556	10.0306	19.155	0.6128911
106000	-607.3995	-499.6556	-107.7439	26.66299	0.04417492	0.0774325	0.06305348	0.01910573	4	29.78381	0.140486	16.7985	10.4687	7.4527	9.11659	17.7304	0.448824
106500	-620.9039	-516.7135	-104.1904	24.29027	0.04271901	0.06395128	0.01732826	0.02623088	5	24.39817	0.08127954	16.6339	10.8957	12.4835	11.1051	15.6577	0.2131934
107000	-614.8799	-506.9882	-107.8917	23.7185	0.03858493	0.1273301	0.06033269	0.04121851	4	29.36052	0.1876628	19.4293	14.5506	11.0724	9.71461	18.1108	0.3214951
107500	-614.4947	-507.7731	-106.7216	22.08682	0.03912007	0.1273535	0.02205751	0.05363166	4	29.08791	0.149411	16.2527	10.1352	6.57079	9.20744	12.9709	0.1476297
108000	-611.6838	-504.3349	-107.3489	25.23473	0.04448405	0.1276704	0.1269882	0.009914233	4	27.8179	0.2546586	17.1263	10.5654	12.0384	10.3585	13.0802	0.4986606
108500	-616.9426	-500.3085	-116.6341	27.24289	0.03060679	0.03977457	0.1089061	0.01189877	2	29.2128	0.1486807	17.0463	9.4398	14.2331	10.56	12.804	0.7324832
109000	-610.1734	-500.129	-110.0444	24.40744	0.03934031	0.1065531	0.04289962	0.02975188	3	25.89175	0.1494527	16.6494	13.3353	14.8812	11.3433	16.5432	0.2870447
109500	-611.9673	-508.3647	-103.6026	26.23728	0.04484236	0.1195077	0.002034063	0.03174275	5	28.25546	0.1215418	17.5856	6.57425	7.93574	10.9705	18.6406	0.0167355
110000	-613.6601	-507.7373	-105.9228	26.59198	0.03000279	0.07818408	0.0009366419	0.02986153	5	28.25083	0.07912072	17.2533	7.1077	7.77118	8.54728	21.1186	0.01183814
110500	-604.853	-502.2624	-102.5906	26.01979	0.04247179	0.1192131	0.03083312	0.02418685	5	26.21701	0.1500462	19.4588	7.91965	8.1093	7.55017	16.6446	0.2054908
111000	-614.3805	-510.8059	-103.5745	23.77451	0.03708376	0.1070912	0.01874688	0.03465033	5	26.88655	0.1258381	16.1691	7.31294	10.5671	10.0769	12.6451	0.1489761
111500	-616.5592	-512.3724	-104.1868	26.90009	0.04846199	0.06689563	0.1523145	0.01954022	5	28.26445	0.2192101	19.0449	5.57598	6.85527	7.27662	11.9512	0.6948333
112000	-605.3043	-502.6988	-102.6055	24.06569	0.0378041	0.1144624	0.03345751	0.04174291	5	25.39476	0.1479199	18.2728	6.61678	7.04142	10.2483	15.4758	0.2261866
112500	-608.9856	-504.807	-104.1786	21.65881	0.04976122	0.116903	0.09181676	0.09893564	5	22.95816	0.2087198	16.7423	6.24476	6.25411	8.30748	16.6158	0.4399044
113000	-622.7333	-511.3893	-111.344	27.08379	0.03304722	0.04628499	0.0460079	0.04097312	4	27.16409	0.0922929	17.935	7.96952	10.1187	11.1535	17.0126	0.4984988
113500	-620.7808	-514.1657	-106.6151	22.85909	0.04140312	0.0363987	0.08634118	0.07246101	4	28.63542	0.1227399	18.2112	9.71901	10.6505	7.34898	15.5963	0.7034485
114000	-611.1503	-507.5925	-103.5578	23.21556	0.03711835	0.07394628	0.03582312	0.03915528	5	25.19886	0.1097694	16.1745	8.73924	9.86083	10.6275	18.4285	0.3263489
114500	-611.7913	-506.6552	-105.1361	27.69539	0.03783737	0.1002875	0.05615149	0.02893216	5	29.52106	0.156439	16.5959	7.85195	8.09911	8.31436	18.0637	0.3589353
115000	-617.9355	-509.8518	-108.0837	23.39643	0.03589993	0.1416503	0.04595844	0.03481424	4	26.90566	0.1876087	20.171	11.0596	11.4783	11.0231	19.3939	0.2449697
115500	-615.241	-508.5747	-106.6662	28.18102	0.03499917	0.05740072	0.07990386	0.03216169	5	28.18502	0.1373046	16.5913	5.51844	10.0983	10.4152	17.5819	0.5819461
116000	-617.7965	-513.2305	-104.5659	26.30188	0.04166701	0.09869984	0.03163565	0.04037479	5	29.54196	0.1303355	17.5224	9.47043	15.7268	10.9057	18.4777	0.2427247
116500	-620.0934	-510.1346	-109.9588	28.48188	0.02891568	0.1658707	0.03276128	0.03128558	5	28.76723	0.198632	19.6854	6.3665	8.35227	8.34432	19.5407	0.1649345
117000	-622.3074	-514.2109	-108.0965	21.99074	0.04850931	0.02500837	0.1594954	0.04344254	4	26.32083	0.1845038	17.9706	7.06863	8.23456	10.3168	19.4991	0.864456
117500	-619.9388	-514.9929	-104.9459	19.52799	0.04328869	0.1572649	0.01608585	0.04165366	4	25.78192	0.1733508	18.3662	6.84836	8.98989	10.7238	11.9217	0.09279364
118000	-623.3964	-512.7413	-110.6551	24.97155	0.02771084	0.1434156	0.09513927	0.02657422	5	27.37471	0.2385549	17.5015	11.0268	12.0922	11.2441	22.6601	0.398815
118500	-615.2696	-512.0723	-103.1973	23.46183	0.03200655	0.1283809	0.03916566	0.0313447	5	27.50501	0.1675465	16.9421	7.35875	9.79175	7.77753	14.271	0.2337599
119000	-611.5747	-507.9458	-103.6289	23.54848	0.03824758	0.07883667	0.105737	0.02549729	5	24.00011	0.1845737	16.225	5.9767	7.68296	8.97814	13.3749	0.5728716
119500	-614.9011	-512.9354	-101.9656	23.17004	0.03602388	0.1006349	0.01968174	0.03910283	5	28.05008	0.1203167	19.3856	6.42655	7.78337	9.35582	16.2387	0.1635828
120000	-617.746	-508.661	-109.085	28.45853	0.03025906	0.1644986	0.002551576	0.02528519	5	29.19887	0.1670502	17.3054	6.69055	7.12834	10.1189	21.538	0.01527431
120500	-614.817	-511.9057	-102.9113	25.66671	0.04962646	0.1622913	0.02153336	0.03779017	5	25.90458	0.1838247	18.5077	6.67171	6.9632	10.739	16.1326	0.1171407
121000	-613.0489	-509.4574	-103.5914	25.48584	0.03882042	0.1665331	0.006690691	0.04329461	5	27.10944	0.1732238	17.6806	8.37546	9.42828	8.91397	11.6333	0.03862456
121500	-620.7818	-511.7509	-109.0309	22.91584	0.03590348	0.09278493	0.01855102	0.0805487	4	24.76223	0.1113359	19.0351	6.72355	11.2369	10.8462	16.2362	0.166622
122000	-615.5967	-501.896	-113.7006	26.15293	0.02886431	0.04391639	0.1251625	0.02258625	2	26.82345	0.1690789	16.8557	13.5366	11.4931	11.298	14.4888	0.7402609
122500	-613.4991	-502.7939	-110.7052	26.9221	0.03718425	0.07184489	0.0670943	0.01144374	4	29.91002	0.1389392	16.1523	8.60513	9.36863	7.91422	19.0039	0.482904
123000	-615.0146	-503.5937	-111.4209	24.00589	0.0373302	0.05319747	0.1030528	0.04976414	3	24.25685	0.1562502	17.1614	8.73914	8.06755	7.68758	13.0338	0.6595367
123500	-613.763	-502.0554	-111.7076	25.94512	0.03831735	0.04861881	0.1126873	0.02825901	3	27.10767	0.1613061	17.3012	10.398	10.3031	9.42487	12.8383	0.6985929
124000	-608.5413	-505.7493	-102.792	21.68182	0.06208273	0.09449958	0.05865608	0.05662977	4	25.43006	0.1531557	16.4062	6.77599	6.94806	7.76929	14.0394	0.3829834
124500	-613.4065	-502.4749	-110.9317	27.29575	0.03218104	0.1738478	0.01008238	0.0306003	4	27.67811	0.1839301	17.9934	10.4041	10.9377	10.7223	19.1702	0.05481636
125000	-622.9968	-509.9734	-113.0234	23.09676	0.04290717	0.03395664	0.1427731	0.01750905	2	29.62169	0.1767298	17.7192	9.65193	14.1034	8.97965	14.2781	0.8078612
125500	-612.8645	-505.1723	-107.6922	27.3537	0.0484833	0.05922391	0.113744	0.04579875	3	27.84535	0.172968	16.9336	13.5567	9.50766	9.03668	20.2503	0.6576018
126000	-610.8603	-502.0494	-108.811	26.37213	0.04232863	0.08100366	0.09708632	0.01882208	4	26.94812	0.17809	19.4959	11.259	9.2846	8.85257	21.3797	0.5451532
126500	-615.7822	-501.0818	-114.7004	28.61228	0.03080636	0.07365309	0.1248599	0.03106548	3	29.49693	0.198513	19.5505	13.8212	14.5188	9.65727	19.9145	0.628976
127000	-615.8484	-507.4728	-108.3757	27.1721	0.03396524	0.1265314	0.02892155	0.02426202	4	28.39175	0.1554529	16.0265	7.32326	14.4639	11.4595	22.1734	0.186047
127500	-616.0475	-506.2257	-109.8218	24.06163	0.04265798	0.03940432	0.09053797	0.01010055	4	29.07836	0.1299423	16.1634	11.4005	13.6174	7.88001	16.6224	0.6967552
128000	-607.9691	-498.6248	-109.3443	26.16365	0.04231173	0.03143475	0.1285054	0.01445913	3	28.01243	0.1599401	17.015	10.0864	9.81659	10.9431	20.7617	0.8034593
128500	-613.3941	-502.9346	-110.4595	25.08772	0.0392235	0.1173175	0.1005865	0.004358844	4	27.84186	0.217904	16.9185	10.4409	13.6405	9.98289	12.4301	0.4616092
129000	-608.7026	-499.4098	-109.2928	28.09049	0.04336591	0.09665352	0.1327698	0.03262468	3	28.34729	0.2294234	19.1105	7.25773	7.09804	7.86266	15.7595	0.5787111
129500	-619.5614	-509.3711	-110.1903	27.02684	0.03794874	0.05824405	0.1041155	0.0308082	4	27.19564	0.1623595	18.3863	7.97077	5.43769	10.054	17.4087	0.641265
130000	-609.549	-506.5707	-102.9783	25.21684	0.04195773	0.1542268	0.0469124	0.04908709	4	27.82714	0.2011392	16.2301	10.8666	7.90517	7.25514	12.3242	0.2332335
130500	-615.8108	-507.1342	-108.6766	24.38914	0.03821344	0.07019972	0.155845	0.01518893	4	25.00364	0.2260448	19.4596	11.595	7.62323	8.56753	17.3691	0.6894432
131000	-608.5777	-503.2038	-105.3739	24.68241	0.0594225	0.1255192	0.02767942	0.1002148	4	24.88028	0.1531986	17.3313	12.9243	12.36	7.42392	16.0693	0.1806767
131500	-606.157	-500.3259	-105.8312	24.74875	0.0535907	0.102662	0.1171112	0.01654766	4	25.93011	0.2197732	17.6714	13.2038	13.4602	11.4081	17.1024	0.5328729
132000	-617.9424	-509.0497	-108.8926	25.89843	0.04165787	0.06004407	0.06485753	0.05767817	3	26.11116	0.1249016	17.661	7.77409	7.01405	7.26624	20.0454	0.519269
132500	-609.9576	-502.1944	-107.7632	28.14719	0.04200561	0.1376738	0.009168031	0.03676189	4	28.853	0.1468418	18.7585	9.09618	13.6307	8.8904	21.0987	0.06243474
133000	-615.1264	-505.0283	-110.0981	28.48744	0.04377777	0.05448536	0.08870208	0.03463848	3	29.96685	0.1431874	19.046	8.76723	9.7915	9.03939	16.8441	0.6194823
133500	-611.1919	-509.8845	-101.3074	16.01241	0.06869928	0.1982264	0.05229096	0.0185549	4	29.82031	0.2505173	20.3939	14.8917	15.5524	7.26936	12.4074	0.2087319
134000	-610.7403	-506.3861	-104.3542	22.30391	0.04021971	0.07635214	0.102235	0.03925643	4	26.18233	0.1785871	16.7865	11.9352	13.8122	7.6809	19.9822	0.5724656
134500	-618.4987	-508.0183	-110.4804	27.75585	0.03872785	0.06322429	0.03629515	0.01144173	4	28.24744	0.09951944	16.9403	11.1248	12.8711	10.0754	15.3473	0.3647041
135000	-618.408	-507.3444	-111.0635	25.71381	0.05192722	0.03853334	0.1179488	0.05705093	2	28.06466	0.1564822	20.1074	15.3355	14.2981	8.27187	17.2256	0.7537525
135500	-609.4763	-500.7828	-108.6935	27.26224	0.03675304	0.07927853	0.0669187	0.0178014	4	27.51367	0.1461972	18.2452	10.0612	8.73981	9.43104	16.6908	0.4577289
136000	-610.66	-505.6226	-105.0373	22.24324	0.04960125	0.1020434	0.0830878	0.02484823	4	25.56455	0.1851312	18.0474	6.43371	6.08495	8.89396	18.8919	0.448805
136500	-612.8884	-500.0565	-112.8319	26.83818	0.04033353	0.1121762	0.0336474	0.01653245	3	27.41138	0.1458236	17.8949	6.98412	6.84391	9.26565	12.2576	0.2307405
137000	-610.9345	-502.8525	-108.082	28.11048	0.04369428	0.1575471	0.03037868	0.05986251	4	29.21504	0.1879258	16.682	15.6589	15.3161	7.94671	13.6678	0.1616526
137500	-609.3529	-500.8171	-108.5358	24.86288	0.04060457	0.08817521	0.198162	0.03083515	4	26.45763	0.2863372	15.988	10.3416	13.9155	10.3302	17.1887	0.6920581
138000	-610.2341	-499.6347	-110.5994	27.57313	0.03600646	0.1396691	0.03701025	0.02870109	3	29.86012	0.1766793	18.2304	6.00626	8.1572	11.3679	16.9897	0.209477
138500	-612.2926	-505.0284	-107.2642	23.34994	0.03845007	0.1024979	0.01099153	0.03106356	4	28.45436	0.1134894	15.9926	9.98206	9.55895	10.1074	22.5238	0.09685069
139000	-621.2127	-513.1462	-108.0665	25.83501	0.03926492	0.08190629	0.04203536	0.06500958	5	29.58181	0.1239416	18.5937	8.21666	8.27724	8.12147	17.8594	0.3391544
139500	-614.0911	-509.8008	-104.2903	27.43277	0.04549767	0.08526265	0.04604365	0.05927085	5	28.37675	0.1313063	16.8733	5.35676	7.29302	10.3483	16.6247	0.3506583
140000	-608.4473	-504.9796	-103.4677	25.48625	0.0410423	0.135029	0.02691588	0.04953292	5	27.03149	0.1619449	18.0608	8.79742	9.69025	7.6266	16.6038	0.1662039
140500	-614.0304	-510.3244	-103.706	22.22231	0.04680917	0.143876	0.01725094	0.05595188	5	28.48382	0.1611269	16.7128	8.61269	9.27747	7.60169	12.3921	0.1070643
141000	-614.549	-509.5091	-105.0398	25.17548	0.04116328	0.05939216	0.0477245	0.0432155	5	25.96458	0.1071167	17.622	9.51674	11.2113	10.4825	18.7436	0.4455376
141500	-619.5701	-514.7661	-104.804	22.17016	0.03910266	0.1381092	0.03649975	0.03495881	5	22.80312	0.1746089	17.8716	8.30068	10.5711	9.43441	16.4252	0.2090372
142000	-607.784	-505.6162	-102.1677	23.57704	0.04902588	0.2163954	0.006412828	0.03448158	5	26.63318	0.2228083	16.3959	8.08926	8.11842	7.44621	11.6599	0.02878182
